================ Training Loss (Fri Oct 15 22:22:21 2021) ================
(epoch: 1, iters: 700, time: 0.237, data: 5.189) D_A: 0.309 G_A: 0.562 cycle_A: 2.551 idt_A: 1.187 D_B: 0.387 G_B: 0.424 cycle_B: 2.705 idt_B: 1.122 
(epoch: 1, iters: 1400, time: 0.235, data: 0.004) D_A: 0.429 G_A: 0.577 cycle_A: 3.018 idt_A: 1.007 D_B: 0.304 G_B: 0.369 cycle_B: 2.329 idt_B: 1.239 
(epoch: 1, iters: 2100, time: 0.234, data: 0.004) D_A: 0.281 G_A: 0.586 cycle_A: 2.029 idt_A: 0.869 D_B: 0.346 G_B: 0.457 cycle_B: 1.913 idt_B: 0.969 
(epoch: 1, iters: 2800, time: 0.276, data: 0.007) D_A: 0.238 G_A: 0.360 cycle_A: 2.314 idt_A: 0.879 D_B: 0.267 G_B: 0.364 cycle_B: 2.166 idt_B: 0.942 
(epoch: 1, iters: 3500, time: 0.235, data: 0.004) D_A: 0.260 G_A: 0.412 cycle_A: 2.329 idt_A: 0.742 D_B: 0.253 G_B: 0.344 cycle_B: 1.605 idt_B: 0.958 
(epoch: 1, iters: 4200, time: 0.235, data: 0.006) D_A: 0.264 G_A: 0.324 cycle_A: 1.901 idt_A: 0.712 D_B: 0.282 G_B: 0.397 cycle_B: 1.626 idt_B: 0.838 
(epoch: 1, iters: 4900, time: 0.236, data: 0.006) D_A: 0.223 G_A: 0.408 cycle_A: 1.990 idt_A: 1.081 D_B: 0.283 G_B: 0.341 cycle_B: 2.456 idt_B: 0.786 
(epoch: 2, iters: 476, time: 0.281, data: 0.004) D_A: 0.260 G_A: 0.373 cycle_A: 1.899 idt_A: 0.690 D_B: 0.250 G_B: 0.336 cycle_B: 1.527 idt_B: 0.881 
(epoch: 2, iters: 1176, time: 0.236, data: 0.004) D_A: 0.265 G_A: 0.277 cycle_A: 1.543 idt_A: 0.587 D_B: 0.291 G_B: 0.374 cycle_B: 1.337 idt_B: 0.699 
(epoch: 2, iters: 1876, time: 0.236, data: 0.004) D_A: 0.207 G_A: 0.401 cycle_A: 2.185 idt_A: 0.610 D_B: 0.419 G_B: 0.462 cycle_B: 1.606 idt_B: 1.021 
(epoch: 2, iters: 2576, time: 0.235, data: 0.005) D_A: 0.251 G_A: 0.367 cycle_A: 1.733 idt_A: 0.551 D_B: 0.234 G_B: 0.353 cycle_B: 1.308 idt_B: 0.866 
(epoch: 2, iters: 3276, time: 0.272, data: 0.004) D_A: 0.223 G_A: 0.305 cycle_A: 1.405 idt_A: 0.564 D_B: 0.274 G_B: 0.348 cycle_B: 1.237 idt_B: 0.668 
(epoch: 2, iters: 3976, time: 0.236, data: 0.005) D_A: 0.247 G_A: 0.386 cycle_A: 1.757 idt_A: 0.692 D_B: 0.227 G_B: 0.322 cycle_B: 1.433 idt_B: 0.779 
(epoch: 2, iters: 4676, time: 0.237, data: 0.007) D_A: 0.227 G_A: 0.329 cycle_A: 1.900 idt_A: 0.527 D_B: 0.248 G_B: 0.298 cycle_B: 1.216 idt_B: 0.873 
(epoch: 3, iters: 252, time: 0.236, data: 0.005) D_A: 0.239 G_A: 0.387 cycle_A: 1.442 idt_A: 0.585 D_B: 0.240 G_B: 0.307 cycle_B: 1.385 idt_B: 0.627 
(epoch: 3, iters: 952, time: 0.283, data: 0.006) D_A: 0.247 G_A: 0.280 cycle_A: 1.854 idt_A: 0.545 D_B: 0.294 G_B: 0.250 cycle_B: 1.159 idt_B: 0.742 
(epoch: 3, iters: 1652, time: 0.237, data: 0.004) D_A: 0.239 G_A: 0.404 cycle_A: 1.493 idt_A: 0.520 D_B: 0.221 G_B: 0.370 cycle_B: 1.202 idt_B: 0.622 
(epoch: 3, iters: 2352, time: 0.236, data: 0.004) D_A: 0.296 G_A: 0.474 cycle_A: 1.845 idt_A: 0.544 D_B: 0.321 G_B: 0.361 cycle_B: 1.225 idt_B: 0.696 
(epoch: 3, iters: 3052, time: 0.236, data: 0.004) D_A: 0.286 G_A: 0.357 cycle_A: 1.402 idt_A: 0.496 D_B: 0.276 G_B: 0.359 cycle_B: 1.121 idt_B: 0.614 
(epoch: 3, iters: 3752, time: 0.266, data: 0.004) D_A: 0.268 G_A: 0.313 cycle_A: 1.631 idt_A: 0.559 D_B: 0.224 G_B: 0.430 cycle_B: 1.260 idt_B: 0.676 
(epoch: 3, iters: 4452, time: 0.235, data: 0.006) D_A: 0.247 G_A: 0.303 cycle_A: 1.361 idt_A: 0.447 D_B: 0.275 G_B: 0.428 cycle_B: 1.026 idt_B: 0.608 
(epoch: 4, iters: 28, time: 0.235, data: 0.005) D_A: 0.249 G_A: 0.281 cycle_A: 1.766 idt_A: 0.423 D_B: 0.249 G_B: 0.309 cycle_B: 1.026 idt_B: 0.717 
(epoch: 4, iters: 728, time: 0.236, data: 0.002) D_A: 0.240 G_A: 0.270 cycle_A: 1.283 idt_A: 0.413 D_B: 0.321 G_B: 0.337 cycle_B: 1.067 idt_B: 0.599 
(epoch: 4, iters: 1428, time: 0.277, data: 0.004) D_A: 0.217 G_A: 0.302 cycle_A: 1.409 idt_A: 0.439 D_B: 0.242 G_B: 0.293 cycle_B: 1.025 idt_B: 0.640 
(epoch: 4, iters: 2128, time: 0.236, data: 0.004) D_A: 0.199 G_A: 0.276 cycle_A: 1.600 idt_A: 0.476 D_B: 0.276 G_B: 0.201 cycle_B: 1.124 idt_B: 0.772 
(epoch: 4, iters: 2828, time: 0.235, data: 0.005) D_A: 0.200 G_A: 0.327 cycle_A: 1.359 idt_A: 0.474 D_B: 0.203 G_B: 0.360 cycle_B: 1.076 idt_B: 0.592 
(epoch: 4, iters: 3528, time: 0.235, data: 0.005) D_A: 0.216 G_A: 0.454 cycle_A: 1.316 idt_A: 0.507 D_B: 0.228 G_B: 0.300 cycle_B: 1.164 idt_B: 0.580 
(epoch: 4, iters: 4228, time: 0.254, data: 0.004) D_A: 0.227 G_A: 0.362 cycle_A: 1.522 idt_A: 0.492 D_B: 0.198 G_B: 0.366 cycle_B: 1.145 idt_B: 0.583 
(epoch: 4, iters: 4928, time: 0.235, data: 0.015) D_A: 0.218 G_A: 0.229 cycle_A: 1.321 idt_A: 0.517 D_B: 0.256 G_B: 0.330 cycle_B: 1.169 idt_B: 0.566 
(epoch: 5, iters: 504, time: 0.236, data: 0.007) D_A: 0.195 G_A: 0.428 cycle_A: 1.448 idt_A: 0.416 D_B: 0.204 G_B: 0.387 cycle_B: 0.938 idt_B: 0.625 
(epoch: 5, iters: 1204, time: 0.236, data: 0.004) D_A: 0.207 G_A: 0.578 cycle_A: 1.342 idt_A: 0.502 D_B: 0.217 G_B: 0.397 cycle_B: 1.206 idt_B: 0.555 
(epoch: 5, iters: 1904, time: 0.275, data: 0.005) D_A: 0.191 G_A: 0.334 cycle_A: 1.384 idt_A: 0.479 D_B: 0.229 G_B: 0.313 cycle_B: 1.027 idt_B: 0.560 
(epoch: 5, iters: 2604, time: 0.236, data: 0.005) D_A: 0.191 G_A: 0.415 cycle_A: 1.325 idt_A: 0.423 D_B: 0.210 G_B: 0.317 cycle_B: 0.977 idt_B: 0.595 
(epoch: 5, iters: 3304, time: 0.236, data: 0.016) D_A: 0.161 G_A: 0.307 cycle_A: 1.298 idt_A: 0.413 D_B: 0.226 G_B: 0.517 cycle_B: 0.950 idt_B: 0.593 
(epoch: 5, iters: 4004, time: 0.237, data: 0.005) D_A: 0.179 G_A: 0.212 cycle_A: 1.217 idt_A: 0.446 D_B: 0.203 G_B: 0.306 cycle_B: 0.968 idt_B: 0.479 
(epoch: 5, iters: 4704, time: 0.257, data: 0.004) D_A: 0.169 G_A: 0.299 cycle_A: 1.474 idt_A: 0.533 D_B: 0.263 G_B: 0.646 cycle_B: 1.257 idt_B: 0.604 
